experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-a-bounded-lhs-2-once;baseline;3.299;3.218;0.044;3.21543
trigger-a-bounded-lhs-2-once;2n;6.980;6.904;0.058;6.89034
trigger-a-bounded-lhs-2-once;2l;13.516;13.380;0.121;13.4264
trigger-a-bounded-lhs-2-once;4n;15.299;15.157;0.130;15.1396
trigger-a-bounded-lhs-2-once;4l;58.449;58.008;0.419;58.2573
trigger-a-bounded-lhs-2-once;baseline;3.147;3.099;0.034;3.09522
trigger-a-bounded-lhs-2-once;2n;6.976;6.900;0.061;6.8882
trigger-a-bounded-lhs-2-once;2l;13.372;13.237;0.122;13.2827
trigger-a-bounded-lhs-2-once;4n;15.394;15.252;0.131;15.234
trigger-a-bounded-lhs-2-once;4l;58.490;58.031;0.418;58.2792
trigger-a-bounded-lhs-2-once;baseline;3.254;3.204;0.038;3.2024
trigger-a-bounded-lhs-2-once;2n;7.030;6.953;0.064;6.94014
trigger-a-bounded-lhs-2-once;2l;13.292;13.155;0.126;13.1989
trigger-a-bounded-lhs-2-once;4n;15.127;14.984;0.123;14.9713
trigger-a-bounded-lhs-2-once;4l;58.572;58.124;0.424;58.3796
trigger-a-bounded-lhs-2-once;baseline;3.274;3.224;0.038;3.21995
trigger-a-bounded-lhs-2-once;2n;7.142;7.037;0.068;7.02421
trigger-a-bounded-lhs-2-once;2l;13.373;13.236;0.122;13.2777
trigger-a-bounded-lhs-2-once;4n;15.142;14.998;0.135;14.9874
trigger-a-bounded-lhs-2-once;4l;56.739;56.324;0.390;56.5485
trigger-a-bounded-lhs-2-once;baseline;3.077;3.030;0.037;3.02523
trigger-a-bounded-lhs-2-once;2n;7.115;7.026;0.062;7.00886
trigger-a-bounded-lhs-2-once;2l;13.058;12.937;0.108;12.9712
trigger-a-bounded-lhs-2-once;4n;14.531;14.387;0.122;14.3636
trigger-a-bounded-lhs-2-once;4l;57.746;57.320;0.393;57.5316
trigger-a-bounded-lhs-2-once;baseline;3.112;3.066;0.033;3.06033
trigger-a-bounded-lhs-2-once;2n;6.847;6.774;0.065;6.75942
trigger-a-bounded-lhs-2-once;2l;13.128;13.004;0.106;13.0391
trigger-a-bounded-lhs-2-once;4n;14.691;14.563;0.113;14.538
trigger-a-bounded-lhs-2-once;4l;56.253;55.837;0.382;56.0383
trigger-a-bounded-lhs-2-once;baseline;3.015;2.969;0.032;2.96293
trigger-a-bounded-lhs-2-once;2n;6.872;6.799;0.062;6.78366
trigger-a-bounded-lhs-2-once;2l;13.106;12.980;0.118;13.0174
trigger-a-bounded-lhs-2-once;4n;14.921;14.791;0.118;14.7669
trigger-a-bounded-lhs-2-once;4l;55.820;55.406;0.379;55.6062
trigger-a-bounded-lhs-2-once;baseline;3.050;3.004;0.036;2.99761
trigger-a-bounded-lhs-2-once;2n;6.853;6.784;0.057;6.76727
trigger-a-bounded-lhs-2-once;2l;12.939;12.799;0.112;12.8328
trigger-a-bounded-lhs-2-once;4n;15.014;14.883;0.125;14.8578
trigger-a-bounded-lhs-2-once;4l;55.171;54.758;0.385;54.9623
trigger-a-bounded-lhs-2-once;baseline;3.025;2.980;0.034;2.97462
trigger-a-bounded-lhs-2-once;2n;6.765;6.694;0.059;6.67762
trigger-a-bounded-lhs-2-once;2l;12.832;12.709;0.105;12.7416
trigger-a-bounded-lhs-2-once;4n;14.517;14.385;0.116;14.3653
trigger-a-bounded-lhs-2-once;4l;60.192;59.769;0.412;59.9966
trigger-a-bounded-lhs-2-once;baseline;3.260;3.213;0.041;3.20609
trigger-a-bounded-lhs-2-once;2n;7.287;7.212;0.064;7.19066
trigger-a-bounded-lhs-2-once;2l;13.566;13.442;0.114;13.4736
trigger-a-bounded-lhs-2-once;4n;14.821;14.686;0.125;14.6571
trigger-a-bounded-lhs-2-once;4l;57.573;57.178;0.377;57.3835
trigger-a-bounded-lhs-2-since;baseline;4.531;4.445;0.053;4.43443
trigger-a-bounded-lhs-2-since;2n;9.699;9.603;0.080;9.58657
trigger-a-bounded-lhs-2-since;2l;18.673;18.516;0.146;18.5353
trigger-a-bounded-lhs-2-since;4n;21.597;21.438;0.140;21.353
trigger-a-bounded-lhs-2-since;4l;78.109;77.572;0.524;77.8033
trigger-a-bounded-lhs-2-since;baseline;4.438;4.380;0.043;4.37108
trigger-a-bounded-lhs-2-since;2n;9.807;9.708;0.085;9.6956
trigger-a-bounded-lhs-2-since;2l;18.250;18.066;0.153;18.09
trigger-a-bounded-lhs-2-since;4n;22.214;22.057;0.143;21.9703
trigger-a-bounded-lhs-2-since;4l;78.510;77.979;0.514;78.2128
trigger-a-bounded-lhs-2-since;baseline;4.563;4.506;0.042;4.49714
trigger-a-bounded-lhs-2-since;2n;9.988;9.865;0.089;9.84589
trigger-a-bounded-lhs-2-since;2l;18.273;18.112;0.150;18.1424
trigger-a-bounded-lhs-2-since;4n;21.541;21.384;0.143;21.2971
trigger-a-bounded-lhs-2-since;4l;79.245;78.685;0.519;78.9114
trigger-a-bounded-lhs-2-since;baseline;4.482;4.425;0.043;4.41567
trigger-a-bounded-lhs-2-since;2n;9.903;9.805;0.089;9.78691
trigger-a-bounded-lhs-2-since;2l;18.485;18.327;0.150;18.3546
trigger-a-bounded-lhs-2-since;4n;21.851;21.675;0.150;21.5843
trigger-a-bounded-lhs-2-since;4l;78.348;77.812;0.516;78.0464
trigger-a-bounded-lhs-2-since;baseline;4.529;4.471;0.046;4.46104
trigger-a-bounded-lhs-2-since;2n;9.852;9.751;0.086;9.73664
trigger-a-bounded-lhs-2-since;2l;18.681;18.522;0.142;18.5459
trigger-a-bounded-lhs-2-since;4n;21.657;21.492;0.151;21.3978
trigger-a-bounded-lhs-2-since;4l;78.351;77.816;0.520;78.048
trigger-a-bounded-lhs-2-since;baseline;4.475;4.417;0.045;4.40821
trigger-a-bounded-lhs-2-since;2n;9.729;9.629;0.084;9.61149
trigger-a-bounded-lhs-2-since;2l;18.529;18.372;0.145;18.3957
trigger-a-bounded-lhs-2-since;4n;21.779;21.619;0.143;21.5284
trigger-a-bounded-lhs-2-since;4l;79.088;78.548;0.524;78.7819
trigger-a-bounded-lhs-2-since;baseline;4.440;4.382;0.047;4.37392
trigger-a-bounded-lhs-2-since;2n;9.647;9.524;0.088;9.50762
trigger-a-bounded-lhs-2-since;2l;18.175;18.016;0.144;18.0414
trigger-a-bounded-lhs-2-since;4n;21.891;21.728;0.145;21.6412
trigger-a-bounded-lhs-2-since;4l;78.482;77.948;0.523;78.1813
trigger-a-bounded-lhs-2-since;baseline;4.479;4.421;0.048;4.41203
trigger-a-bounded-lhs-2-since;2n;9.822;9.725;0.085;9.70977
trigger-a-bounded-lhs-2-since;2l;18.378;18.194;0.153;18.2152
trigger-a-bounded-lhs-2-since;4n;21.517;21.353;0.152;21.2663
trigger-a-bounded-lhs-2-since;4l;78.838;78.281;0.515;78.5063
trigger-a-bounded-lhs-2-since;baseline;4.423;4.365;0.043;4.35657
trigger-a-bounded-lhs-2-since;2n;9.809;9.711;0.089;9.69229
trigger-a-bounded-lhs-2-since;2l;18.261;18.104;0.145;18.13
trigger-a-bounded-lhs-2-since;4n;21.551;21.369;0.151;21.2739
trigger-a-bounded-lhs-2-since;4l;78.204;77.673;0.516;77.9054
trigger-a-bounded-lhs-2-since;baseline;4.427;4.370;0.046;4.36143
trigger-a-bounded-lhs-2-since;2n;9.859;9.762;0.081;9.74564
trigger-a-bounded-lhs-2-since;2l;18.304;18.139;0.150;18.1631
trigger-a-bounded-lhs-2-since;4n;21.671;21.514;0.143;21.4312
trigger-a-bounded-lhs-2-since;4l;79.212;78.682;0.514;78.9092
